Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,Concepts
"This one star review is specially for their VERMEIL collection. Disclaimer I love their styles and designs but their vermeil products needless to stay is not worth with the price point we are paying. I own several of the gold pieces and some occasion Ive gifted them to my friends and highly recommended it. But last year, I decided to purchase their vermeil collection as the design I.e. dome croissant come to my liking however after one year in and suddenly one day when I opened my jewelry box I found the pieces in discolored form completely turned blue-purpleish. I got so worried and looked up their company warranty policy and was glad to see that product was under it. But was sad to find out about when their customer service told me that it doesnt qualify under accidents scenario, when I honestly told them that it mightve came in contact with hand sanitizer as in todays situation which is so difficult to avoid. However, with my constant afford to restore my pieces they finally agreed to send me a LITERALLY a 2X2 inch polishing cloth. It did the job but I am so disappointed and even regretted purchasing their vermeil piece as I expected the quality could have been much higher with the price point we paying so it wont be easily discolored or tarnished 😔 As it almost loosing my faith in their pieces and sort of drifting me away in making future purchases from them.",New York,8,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,T. Youdon,
"The staff was very helpful and patient, and gave me great input and opinions that I was seeking. I enjoyed getting to try the jewelry on in person and then order in person (even though it was shipped a week or so later to me). I love my ring!",New York,0,2021-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Sumer Khan,
Lovely jewelry but skip the SoHo store — there is a long line to get in and after you purchase something theyll ask you to wait outside (took ~10 minutes) while they get it from the back. On a super hot summer day (and also trash day no less) its not an ideal experience as a paying customer to stand outside next to a pile of steaming trash after you spent hundreds of dollars in the store. Surely they could have a waiting area inside. Ill order online next time.,New York,8,2022-02-10 00:00:00,Mejuri,3,"43 Spring St, New York, NY",NY,Katie Novy,
The store is lovely and the jewelry is beautiful. Im not sure if only 1 staff is allowed to be at each counter but when I was there I was looking for earrings. The counter where they were at already had 2 other customers and another 2-3 came after me. The girl was very nice and trying to help everyone. However there was another staff right across on a counter that had no customers at all. Perhaps it would have been best to have her come over to help. I understand you dont want to leave an open counter with jewelry unattended but there should be a better system for helping customers. I look forward to going back for more jewelry and for their piercing events.,New York,2,2020-02-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,USM 2233,
i got my helix done and they are very fast and professional.I got 2 helix pierced side by side and i didnt even feel the second one at all.,New York,0,2024-03-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Gemini kelsang,
"I found this store be extremely unprofessional. I understand having to limit the amount of people coming into the store due to Covid -19, but I waited for 30 minutes in line outside, and the sales team mentioned they close the doors ten minutes early in order to give the people shopping time to wrap up. I got called to come in at exactly 6:50 and the sales associate stopped me to say "" sorry were closed""  meanwhile, there was only 3 people left in the store with multiple sales associates standing around talking while there was a line of at least 15 people outside ready to purchase.  As someone that works in a retail environment, there is nothing worse then turning people away when there is available staff to help and money to be spent.  What is keeping customers from making all their purchases online? A helpful and engaging sales team, and a pleasant in store shopping experience. Hopefully this team can learn that and stop closing early so they can go home.",New York,7,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Daniel Rivera,
"I love Mejuris delicate, elegant and timeless jewelry that still comes at a reasonable price point. Their showroom is beautiful and pleasant to spend time in. The salespeople are warm and friendly, and dont push anyone to make a purchase, but are very helpful. They can size your fingers, give advice on styles and place an order for you online--note this is just a showroom, so you cant buy to take home immediately. Ill keep coming back here for more beautiful little things!",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Emily Szasz,
I usually buy from Mejuri online since the soho location is always busy but during Black Friday weekend I decided to come in to buy a Christmas gift. Lizz helped me and provided excepcional customer service. I would definitely be coming back!,New York,1,2023-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Rosemarie Rosa,
"Staff was very helpful and welcoming. I had great interactions with all the staff members working the evening of 12/16, even the one on break next door at Taim.She overheard me on the phone worrying about delivery confirmation and offered some helpful info.Shopping for jewelry can be intimidating and confusing, but the sales environment here was low pressure and approachable. Would recommend.",New York,0,2019-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Andrew Richter,
I have been trying to return a gift I received for 2 weeks-complete nightmare. Finally decided to stick it out in line because it was shorter than it had been. I had to wait an hour to return something. I understand its Covid but this is the only place in soho that seems to be handling returns/purchases so poorly. There were 4 employees but only one was doing anything- 2 sat inside on iPads. Very bad experience and will not shop here again.,New York,11,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Amanda Becker,
